SITE_ID,day_group,year,LATITUDE_x,LONGITUDE_x,srad_mean,tmmn_mean,tmmx_mean,vpd_mean,Fpar_500m_mean,Lai_500m_mean,ee_elevation_mean,elevation_diff_mean,water_mean_mean,trees_mean_mean,grass_mean_mean,flooded_vegetation_mean_mean,crops_mean_mean,shrub_and_scrub_mean_mean,built_mean_mean,bare_mean_mean,snow_and_ice_mean_mean,label_mean_mean,label_argmax_numeric_mean,GPP_mean,GPP_sum
US-Myb,22,2018,38.05,-121.7651,358.19750035,287.500833375,303.8316711375,1.86666665675,56.24602365625,19.44382137,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,464.435286875,3715.482295
US-Myb,22,2019,38.05,-121.7651,345.5158304875,287.26500065,302.3924972625,1.572416665125,57.25897226875,18.45758564625,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,421.730957625,3373.847661
US-Myb,22,2020,38.05,-121.7651,355.502500925,288.779167925,305.17333425,2.00525001075,52.66608890625,17.0206973925,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,413.857504625,3310.860037
US-Myb,22,2021,38.05,-121.7651,354.2625015375,288.930833425,304.4650014375,1.858666687375,54.237867045,17.85073409,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,511.533217375,4092.265739
US-Myb,23,2016,38.05,-121.7651,358.6816681,287.289997625,302.2391637,1.466916665625,53.7029975525,17.6401916825,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,233.224409125,1865.795273
US-Myb,23,2017,38.05,-121.7651,351.6058314125,289.0208333375,306.1616658625,2.035499982125,53.09318923625,17.1808727525,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,231.79546825,1854.363746
US-Myb,23,2018,38.05,-121.7651,344.6991628125,288.834166975,303.8958336,1.991833305875,56.24480016625,19.306892335,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,455.778222,3646.225776
US-Myb,23,2019,38.05,-121.7651,357.3000046,287.224166875,302.30833105,1.4010833421625,54.99347471875,16.44331158,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,448.218700875,3585.749607
US-Myb,23,2020,38.05,-121.7651,366.409998325,287.710837025,305.4674985375,2.282250011875,55.9615619925,18.42699837125,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,452.691825125,3621.534601
US-Myb,23,2021,38.05,-121.7651,362.1374951625,288.053339875,305.3325002,2.085666697125,56.07881321125,18.033034255,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,498.19365375,3985.54923
US-Myb,24,2016,38.05,-121.7651,354.6816670875,288.075830075,305.157498925,2.0645833175,56.02966965625,18.83829526875,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,218.499170375,1747.993363
US-Myb,24,2017,38.05,-121.7651,356.9633339,289.5933329125,306.7358339875,2.2459166675,47.12061582125,13.28548124,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,212.84479925,1702.758394
US-Myb,24,2018,38.05,-121.7651,350.0999959375,289.4333366625,306.290001425,2.11783333225,56.21859706625,18.59074225,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,474.938886125,3799.511089
US-Myb,24,2019,38.05,-121.7651,352.1291715,289.9241655875,305.333335375,1.801916669875,55.7626427375,18.06015497375,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,432.743687125,3461.949497
US-Myb,24,2020,38.05,-121.7651,358.7658371,288.4924954875,307.794996375,2.507916668125,57.370004076250005,17.965028547499998,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,413.104054875,3304.832439
US-Myb,24,2021,38.05,-121.7651,356.870833075,287.791666925,304.911663075,2.062750007875,56.97756933,17.74796084625,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,615.144368375,4921.154947
US-Myb,25,2016,38.05,-121.7651,349.2991633125,287.9033358375,305.239164725,2.14991665775,53.24408646375,17.1629282225,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,208.039724375,1664.317795
US-Myb,25,2017,38.05,-121.7651,353.0574997,288.9000030375,305.429168725,2.01883333125,49.514681890000006,15.3122960825,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,184.342549375,1474.740395
US-Myb,25,2018,38.05,-121.7651,340.67499645,290.6716700125,307.1050008125,2.2641666355,58.760603585000005,19.62143148625,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,492.940376625,3943.523013
US-Myb,25,2019,38.05,-121.7651,340.36666795,289.9300008,305.867500325,2.01991665575,55.2515293625,16.95065252625,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,462.962023625,3703.696189
US-Myb,25,2020,38.05,-121.7651,348.5874987375,288.0475026375,304.0975013875,1.742500020125,56.2285889075,17.640497552499998,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,422.136589875,3377.092719
US-Myb,25,2021,38.05,-121.7651,350.5749997625,288.992499,307.281663775,2.528000032875,56.615823815,19.65314029125,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,573.64855425,4589.188434
US-Myb,26,2016,38.05,-121.7651,336.740832775,289.3533355875,308.278335825,2.6317500015,54.19453507375,16.404873572499998,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,191.0472585,1528.378068
US-Myb,26,2017,38.05,-121.7651,322.137498625,289.58333331250003,307.72666525,2.412250002125,48.9346451875,14.412214515,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,236.732655625,1893.861245
US-Myb,26,2018,38.05,-121.7651,332.5191706375,289.03167087500003,306.1183280875,2.192499995375,53.57218596625,15.74918434375,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,483.422838625,3867.382709
US-Myb,26,2019,38.05,-121.7651,335.2741661,289.4950002,306.7716677375,2.141249996375,60.25519984,18.86827079625,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,420.1191205,3360.952964
US-Myb,26,2020,38.05,-121.7651,338.00166575000003,288.1333290125,306.6674982625,2.27216669025,57.53741843375,17.3378874375,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,415.8810955,3327.048764
US-Myb,26,2021,38.05,-121.7651,312.14333585,289.803329725,306.2624992375,2.323583325625,58.2406198975,18.2428629675,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,512.997088875,4103.976711
US-Myb,27,2016,38.05,-121.7651,328.077499625,286.7858362875,303.8491638125,1.74958333075,53.75938009625,15.70411909,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,179.504246125,1436.033969
US-Myb,27,2017,38.05,-121.7651,307.6191652875,290.5874995,303.785830425,1.747083333125,53.993372757500005,16.2463295275,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,237.263000125,1898.104001
US-Myb,27,2018,38.05,-121.7651,324.8558308875,289.48583195000003,307.651661425,2.4938333471250003,56.54802202,17.20554649625,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,459.559535375,3676.476283
US-Myb,27,2019,38.05,-121.7651,311.265832775,289.38166505,305.4283307375,1.883416651625,55.91211256375,16.9572797725,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,414.385250375,3315.082003
US-Myb,27,2020,38.05,-121.7651,322.9924982625,289.3366666125,305.579998025,2.02124997585,59.8765293625,18.58044453375,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,379.5809855,3036.647884
US-Myb,27,2021,38.05,-121.7651,325.46750055,288.3808324125,305.87916895,2.1757499783750003,58.36001223625,18.53405383125,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,489.30533875,3914.44271
US-Myb,28,2016,38.05,-121.7651,315.064996075,287.9641680375,306.3208356375,2.1938332865,50.49286296625,14.37948613375,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,183.372199,1466.977592
US-Myb,28,2017,38.05,-121.7651,306.63583675,288.3533337875,302.5458348375,1.4461666593125,52.53986541625,15.3302406175,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,300.416850875,2403.334807
US-Myb,28,2018,38.05,-121.7651,312.58416596250004,288.9216672125,305.931664275,2.162916661375,57.167822185,17.57657014375,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,435.17416825,3481.393346
US-Myb,28,2019,38.05,-121.7651,314.8666656125,289.679164875,308.3783343125,2.509666661375,59.182198203750005,18.75152936,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,389.511015875,3116.088127
US-Myb,28,2020,38.05,-121.7651,296.6366640625,292.8674992875,310.161664825,3.056666668125,58.60868678375,17.99908238375,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,343.850601,2750.804808
US-Myb,28,2021,38.05,-121.7651,291.8983375625,290.8541676625,306.14499995,2.200833322375,56.53334013,17.20126427375,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,493.632879875,3949.063039
US-Myb,29,2016,38.05,-121.7651,301.2066655375,287.8366623,302.5958333375,1.656250004,50.63652121,14.54567699875,-3.531189031,0.4688109690000002,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,3.0,170.173049375,1361.384395
US-Myb,29,2017,38.05,-121.7651,299.29916635,289.254166675,303.8625007375,1.735416666625,51.7670269175,15.14396411125,-3.531189031,0.4688109690000002,0.1485028589,0.09622430284,0.0379474896,0.4701301855,0.04855958698,0.0880108694,0.03579309092,0.04399795484,0.03079389873,2.878115735,3.0,321.18951300000003,2569.5161040000003
US-Myb,29,2018,38.05,-121.7651,305.985833225,286.7724983125,300.9483319625,1.4245833220125,57.89814437125,18.2746737325,-3.531189031,0.4688109690000002,0.1203899899,0.1257826808,0.06312966346,0.4005292268,0.05162150235,0.07747491702,0.04971117483,0.05342627093,0.0578938209,2.997811954,3.0,477.787616125,3822.300929
US-Myb,29,2019,38.05,-121.7651,298.566667425,290.1224998375,306.6449999375,2.05633333925,57.67169657,18.191578305,-3.531189031,0.4688109690000002,0.08587481837,0.05269296789,0.04737944018,0.623225851,0.03402335527,0.06407452135,0.03523330386,0.03195742741,0.02550074371,3.0,3.0,379.9477775,3039.58222
US-Myb,29,2020,38.05,-121.7651,298.288332625,292.65000025,307.9216682375,2.55733335025,60.2162520375,18.8483890725,-3.531189031,0.4688109690000002,0.08939926478,0.05090104329,0.04142059231,0.6188465167,0.03240982954,0.06422832584,0.03473476453,0.03645431994,0.03156817088,2.847252947,3.0,366.4394695,2931.515756
US-Myb,29,2021,38.05,-121.7651,303.19833655,287.3816703875,301.0841651875,1.560333341225,62.3770391525,21.59482055375,-3.531189031,0.4688109690000002,0.1272797759,0.1363257773,0.07416494323,0.3106814011,0.05581688868,0.07039960489,0.0978771109,0.05525099679,0.07216245014,3.197112179,3.0,507.488303875,4059.906431
US-Myb,30,2016,38.05,-121.7651,279.595833075,286.9141660125,301.1075014625,1.46416666,51.08941680375,14.29129282375,-3.531189031,0.4688109690000002,0.06478382985875,0.039037231555,0.0613228229349999,0.617292643475,0.029923944425,0.08392517611625,0.032292966545,0.0408308300025,0.03055300635125,3.028203206875,3.0,151.226846,1209.814768
US-Myb,30,2017,38.05,-121.7651,270.38083178750003,291.7341636375,309.7908337875,3.062666666625,53.609910276250005,16.173225938749997,-3.531189031,0.4688109690000002,0.117939433075,0.33671912122,0.039469935355,0.283314767775,0.04815206824,0.06906140955,0.034179558915,0.040628021425,0.030496447765,1.9560034865,2.0,301.213027,2409.704216
US-Myb,30,2018,38.05,-121.7651,276.21167083750004,287.2633313625,300.4150032125,1.2759166514625,57.36419249625,17.78181077,-3.531189031,0.4688109690000002,0.11081076485,0.1141624662999999,0.05234775877,0.46198479065,0.044446682635,0.065311405895,0.04284403671,0.049792877975,0.05825979396,3.1246406865000003,3.0,426.41676125,3411.33409
US-Myb,30,2019,38.05,-121.7651,279.8516659,289.2899994,304.503333275,1.916916676675,57.36368270375,17.89294453625,-3.531189031,0.4688109690000002,0.088755942665,0.05621426555,0.0438297576649999,0.61968593935,0.032859755945,0.0641864417699999,0.0357977435399999,0.03294342174,0.02568914127,2.9985125045,3.0,333.100240375,2664.801923
US-Myb,30,2020,38.05,-121.7651,282.2916645125,288.57749965,303.474172475,1.7945833395,59.917720225,18.5884991875,-3.531189031,0.4688109690000002,0.09492657545,0.19770741196875,0.042990988315,0.4324337212375,0.040791815365,0.06022905137,0.03545600221375,0.0383102587725,0.057115995665,2.56569395825,2.25,415.266206,3322.129648
US-Myb,30,2021,38.05,-121.7651,286.819167825,287.9683347,305.908332575,2.435583335125,58.94586052375,18.4607463275,-3.531189031,0.4688109690000002,0.10914782803,0.104158833755,0.05205407264,0.4716901753999999,0.04338125562,0.061355514195,0.06602071015,0.0436458997549999,0.04850653462,3.087940638,3.0,419.728183375,3357.825467
US-Myb,31,2016,38.05,-121.7651,277.3741709375,286.9466695125,303.2191637625,1.7939166962500002,54.08666395125,15.5154975575,-3.531189031,0.4688109690000002,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3.0,3.0,146.417770625,1171.342165
US-Myb,31,2017,38.05,-121.7651,257.55000255,292.1916646125,304.1075017375,1.7649999880625,49.74663539875,14.427100325,-3.531189031,0.4688109690000002,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,1.0,326.371557875,2610.972463
US-Myb,31,2018,38.05,-121.7651,273.18083636250003,286.890832775,304.382500225,1.921583340625,59.9639070125,19.5394575825,-3.531189031,0.4688109690000002,0.1012315398,0.1025422518,0.04156585408,0.5234403545,0.03727186292,0.05314789477,0.03597689859,0.04615948502,0.05862576702,3.251469419,3.0,431.441550625,3451.532405
US-Myb,31,2019,38.05,-121.7651,266.7966649375,288.8991724625,302.61083425,1.5705833221625,56.82830342375,16.6003262625,-3.531189031,0.4688109690000002,0.09163706696,0.05973556321,0.04028007515,0.6161460277,0.03169615662,0.06429836219,0.03636218322,0.03392941607,0.02587753883,2.997025009,3.0,322.512818,2580.102544
US-Myb,31,2020,38.05,-121.7651,277.3750018,290.829170975,306.4633336375,2.771999976875,57.07636622875,17.8495106025,-3.531189031,0.4688109690000002,0.1041387599,0.4423846931,0.04560831499,0.1217457288,0.05476179174,0.05356359392,0.03665806502,0.04140349016,0.09969570364,2.096428977,1.0,269.965125,2159.721
US-Myb,31,2021,38.05,-121.7651,265.4600001,289.99833425,307.91583535,2.580166619875,57.29343393,17.379690045,-3.531189031,0.4688109690000002,0.09101588016,0.07199189021,0.02994320205,0.6326989497,0.03094562256,0.0523114235,0.0341643094,0.03204080272,0.0248506191,2.978769097,3.0,403.5468235,3228.374588
US-Myb,32,2016,38.05,-121.7651,261.1016658875,285.1566647875,301.8608322125,1.66100001045,55.5750407825,14.33340130875,-3.531189031,0.4688109690000002,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3.0,3.0,147.915610125,1183.324881
US-Myb,32,2017,38.05,-121.7651,250.0466679875,288.9475013625,300.1800041375,1.3755833349,54.50356851125,14.1102161525,-3.531189031,0.4688109690000002,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,1.0,369.107893125,2952.863145
US-Myb,32,2018,38.05,-121.7651,259.52583630000004,284.27250138750003,299.8491678875,1.362500018875,59.19565661,16.280485315,-3.531189031,0.4688109690000002,0.1012315398,0.1025422518,0.04156585408,0.5234403545,0.03727186292,0.05314789477,0.03597689859,0.04615948502,0.05862576702,3.251469419,3.0,382.466971875,3059.735775
US-Myb,32,2019,38.05,-121.7651,244.0333314375,287.1625028,303.2033314875,1.76008332435,61.98705138875,16.45778956,-3.531189031,0.4688109690000002,0.09163706696,0.05973556321,0.04028007515,0.6161460277,0.03169615662,0.06429836219,0.03636218322,0.03392941607,0.02587753883,2.997025009,3.0,250.694071125,2005.552569
US-Myb,32,2020,38.05,-121.7651,258.8499989875,288.3108357625,303.16416905,1.689166672,57.7410277325,16.1297920025,-3.531189031,0.4688109690000002,0.1041387599,0.4423846931,0.04560831499,0.1217457288,0.05476179174,0.05356359392,0.03665806502,0.04140349016,0.09969570364,2.096428977,1.0,405.344633625,3242.757069
US-Myb,32,2021,38.05,-121.7651,257.3566663375,287.8616635625,302.4774991375,1.69491664825,57.75397634875,14.7125815675,-3.531189031,0.4688109690000002,0.09101588016,0.07199189021,0.02994320205,0.6326989497,0.03094562256,0.0523114235,0.0341643094,0.03204080272,0.0248506191,2.978769097,3.0,404.25722025,3234.057762
US-Myb,33,2016,38.05,-121.7651,227.78833385,287.26916555,303.998332225,2.139666660625,56.06800571125,14.27497961125,-3.531189031,0.4688109690000002,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3.0,3.0,111.162244,889.297952
US-Myb,33,2017,38.05,-121.7651,241.4516670125,284.7291674375,301.1599993375,1.7931666637,54.60307912125,13.34420881125,-3.531189031,0.4688109690000002,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,1.0,270.589897125,2164.719177
US-Myb,33,2018,38.05,-121.7651,245.5874992375,284.750837475,306.12083665,2.336166665875,60.3877447,15.91150081375,-3.531189031,0.4688109690000002,0.1012315398,0.1025422518,0.04156585408,0.5234403545,0.03727186292,0.05314789477,0.03597689859,0.04615948502,0.05862576702,3.251469419,3.0,306.596790875,2452.774327
US-Myb,33,2019,38.05,-121.7651,240.6933338125,288.864167525,304.3258293,1.951666649625,59.76661908875,15.2742659075,-3.531189031,0.4688109690000002,0.09163706696,0.05973556321,0.04028007515,0.6161460277,0.03169615662,0.06429836219,0.03636218322,0.03392941607,0.02587753883,2.997025009,3.0,195.97113875,1567.7691100000002
US-Myb,33,2020,38.05,-121.7651,240.0858328375,288.5233317,304.2474988375,1.840750006875,60.43454323,16.05077487625,-3.531189031,0.4688109690000002,0.1041387599,0.4423846931,0.04560831499,0.1217457288,0.05476179174,0.05356359392,0.03665806502,0.04140349016,0.09969570364,2.096428977,1.0,403.74112125,3229.92897
US-Myb,33,2021,38.05,-121.7651,235.174167875,287.3966639125,304.337503825,1.97941665815,54.50295676875,13.507544865,-3.531189031,0.4688109690000002,0.09101588016,0.07199189021,0.02994320205,0.6326989497,0.03094562256,0.0523114235,0.0341643094,0.03204080272,0.0248506191,2.978769097,3.0,256.56670725000004,2052.5336580000003
US-Myb,34,2016,38.05,-121.7651,193.68250077875,285.4825004625,298.2633313375,1.32483333595,52.19626834875,12.78639885875,-3.531189031,0.4688109690000002,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3.0,3.0,82.62641012499999,661.0112809999999
US-Myb,34,2017,38.05,-121.7651,212.5974993375,284.8775037125,300.50749665,1.805249969525,56.3416598725,14.10573001375,-3.531189031,0.4688109690000002,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,1.0,296.90503775,2375.240302
US-Myb,34,2018,38.05,-121.7651,161.5366675125,287.8175028375,298.7349991,1.136833333575,59.042822185,15.25265089625,-3.531189031,0.4688109690000002,0.1012315398,0.1025422518,0.04156585408,0.5234403545,0.03727186292,0.05314789477,0.03597689859,0.04615948502,0.05862576702,3.251469419,3.0,267.078139625,2136.625117
US-Myb,34,2019,38.05,-121.7651,219.735832475,281.6049982625,297.793330375,1.3471666742875,61.826264272500005,16.55464926625,-3.531189031,0.4688109690000002,0.09163706696,0.05973556321,0.04028007515,0.6161460277,0.03169615662,0.06429836219,0.03636218322,0.03392941607,0.02587753883,2.997025009,3.0,209.85495375,1678.83963
US-Myb,34,2020,38.05,-121.7651,219.1466662125,287.910002625,307.15833257500003,2.737083309,60.180362971250005,16.2581566075,-3.531189031,0.4688109690000002,0.1041387599,0.4423846931,0.04560831499,0.1217457288,0.05476179174,0.05356359392,0.03665806502,0.04140349016,0.09969570364,2.096428977,1.0,249.088206375,1992.705651
US-Myb,34,2021,38.05,-121.7651,208.592501575,285.4908337875,303.8066693625,2.1234166723625,53.49510603375,13.00927813875,-3.531189031,0.4688109690000002,0.09101588016,0.07199189021,0.02994320205,0.6326989497,0.03094562256,0.0523114235,0.0341643094,0.03204080272,0.0248506191,2.978769097,3.0,187.657194375,1501.257555
US-Myb,35,2016,38.05,-121.7651,204.689166875,283.7291654,300.122498075,1.500999994925,56.447287925,14.22461256375,-3.531189031,0.4688109690000002,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3.0,3.0,93.90900075,751.272006
US-Myb,35,2017,38.05,-121.7651,209.59166845,283.8749972,300.5683347125,1.92341666125,54.4239396375,13.19514681875,-3.531189031,0.4688109690000002,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,1.0,228.98565625,1831.88525
US-Myb,35,2018,38.05,-121.7651,202.4308345625,286.46666592500003,300.771664175,1.648166637775,60.04700245,15.775285485,-3.531189031,0.4688109690000002,0.1012315398,0.1025422518,0.04156585408,0.5234403545,0.03727186292,0.05314789477,0.03597689859,0.04615948502,0.05862576702,3.251469419,3.0,237.14660975,1897.172878
US-Myb,35,2019,38.05,-121.7651,205.2616659625,282.0791658875,301.2841651875,1.926166665625,59.379792003750005,15.10246737625,-3.531189031,0.4688109690000002,0.09163706696,0.05973556321,0.04028007515,0.6161460277,0.03169615662,0.06429836219,0.03636218322,0.03392941607,0.02587753883,2.997025009,3.0,176.002224875,1408.017799
US-Myb,35,2020,38.05,-121.7651,200.35250065,287.4149978625,301.1908297125,1.7096666624375,59.75316068375,15.86001223375,-3.531189031,0.4688109690000002,0.1041387599,0.4423846931,0.04560831499,0.1217457288,0.05476179174,0.05356359392,0.03665806502,0.04140349016,0.09969570364,2.096428977,1.0,300.36370125,2402.90961
US-Myb,35,2021,38.05,-121.7651,195.59999975,284.2933283125,298.48333460000003,1.542166674125,51.52793638125,12.1800570975,-3.531189031,0.4688109690000002,0.09101588016,0.07199189021,0.02994320205,0.6326989497,0.03094562256,0.0523114235,0.0341643094,0.03204080272,0.0248506191,2.978769097,3.0,199.680915,1597.44732
US-Myb,36,2016,38.05,-121.7651,128.33583220625002,284.9308281,295.81416955,0.72033332545,49.44586052,10.444127243375,-3.531189031,0.4688109690000002,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3.0,3.0,57.24230575,457.938446
US-Myb,36,2017,38.05,-121.7651,187.4549987875,281.987498225,297.4658358375,1.3991666604125,54.67995513875,13.403446165,-3.531189031,0.4688109690000002,0.08737600725,0.5772139396,0.04099238111,0.09649935005,0.0477445495,0.0501119497,0.03256602691,0.03725808801,0.0301989968,1.033891238,1.0,252.332952875,2018.663623
