	SITE_ID	day_group	year	LATITUDE_x	LONGITUDE_x	srad_mean	tmmn_mean	tmmx_mean	vpd_mean	Fpar_500m_mean	Lai_500m_mean	ee_elevation_mean	elevation_diff_mean	water_mean_mean	trees_mean_mean	grass_mean_mean	flooded_vegetation_mean_mean	crops_mean_mean	shrub_and_scrub_mean_mean	built_mean_mean	bare_mean_mean	snow_and_ice_mean_mean	label_mean_mean	label_argmax_numeric_mean	GPP_mean	GPP_sum
3243	US-Ne2	19	2018	41.1649	-96.4701	298.4205691875	289.5471785875	302.7588690375	1.3143548276500001	44.193318965	9.364224137875	356.035136	5.964863999999977	0.03182277275	0.03995638856	0.15710804	0.03630172136	0.5337457677	0.04483356295	0.0422034547	0.06801029702	0.04597999116	3.872184846	4.0	0.0	0.0
3244	US-Ne2	19	2019	41.1649	-96.4701	296.3891128875	289.9895188125	302.236294025	1.2067338771125	41.148706893749996	8.48933189625	356.035136	5.964863999999977	0.04222843762	0.1003053048	0.1044528287	0.03057900127	0.5465721419	0.03728573132	0.04466136505	0.0568380987	0.03703821923	3.836212567	4.0	0.0	0.0
3245	US-Ne2	19	2020	41.1649	-96.4701	283.7254065225	292.517339875	304.3677402375	1.455282260325	48.412176725	10.353771549875	356.035136	5.964863999999977	0.038820826955	0.0426836257675	0.13098962158250002	0.034059449251250005	0.4924271741	0.046425005501250005	0.0418104394625	0.119636301435	0.053108180567499996	4.3450148725	4.0	0.0	0.0
3246	US-Ne2	19	2021	41.1649	-96.4701	304.4463730375	289.1266118875	302.873384525	1.3843951632625	37.30344827875	7.782435344875	356.035136	5.964863999999977	0.07341407245	0.1285734587	0.07415167487	0.02846849685	0.5225837431	0.03587198325	0.04506616517	0.04937076369	0.04246022432	4.0	4.0	0.0	0.0
3247	US-Ne2	20	2016	41.1649	-96.4701	304.3189491875	293.29475525	305.989916275	1.6336290335624999	43.66788793125	9.196012931125	356.035136	5.964863999999977	0.03399920774	0.06117182033	0.1345667359	0.03786172241	0.4824729932	0.06311609979	0.04039802808	0.09928915256	0.04708423574	4.0	4.0	0.0	0.0
3248	US-Ne2	20	2017	41.1649	-96.4701	301.3866904875	292.43145776250003	305.234271975	1.5023387107625	47.660668101249996	10.67607758775	356.035136	5.964863999999977	0.05411602796	0.1026453659	0.1197449093	0.03211991658	0.461604975	0.05016256736	0.04438655068	0.0965127615	0.0386669854	3.993913275	4.0	0.0	0.0
3249	US-Ne2	20	2018	41.1649	-96.4701	304.4342760875	292.562096875	304.8205618	1.5401613016	50.85915948625	11.245797412875	356.035136	5.964863999999977	0.03182277275	0.03995638856	0.15710804	0.03630172136	0.5337457677	0.04483356295	0.0422034547	0.06801029702	0.04597999116	3.872184846	4.0	0.0	0.0
3250	US-Ne2	20	2019	41.1649	-96.4701	288.1040377375	286.318149575	299.2133093625	1.02822580915	40.793318961249994	8.496228448375	356.035136	5.964863999999977	0.04222843762	0.1003053048	0.1044528287	0.03057900127	0.5465721419	0.03728573132	0.04466136505	0.0568380987	0.03703821923	3.836212567	4.0	0.0	0.0
3251	US-Ne2	20	2020	41.1649	-96.4701	312.9012067	291.3286325875	305.10564655	1.76379029925	45.75635775625	9.321767241	356.035136	5.964863999999977	0.0366447242	0.04500254643	0.1412819496	0.03414369133	0.5101554664	0.0446208145	0.04270211592	0.09912418244	0.04628512462	4.162264002	4.0	0.0	0.0
3252	US-Ne2	20	2021	41.1649	-96.4701	306.6963707	291.1435452125	305.127824075	1.6097983864875	50.77230603375	12.018318966125	356.035136	5.964863999999977	0.07341407245	0.1285734587	0.07415167487	0.02846849685	0.5225837431	0.03587198325	0.04506616517	0.04937076369	0.04246022432	4.0	4.0	0.0	0.0
3253	US-Ne2	21	2016	41.1649	-96.4701	300.6258085375	292.3931489625	306.23024145	1.4606048199500001	48.8394396525	11.681250002125	356.035136	5.964863999999977	0.03399920774	0.06117182033	0.1345667359	0.03786172241	0.4824729932	0.06311609979	0.04039802808	0.09928915256	0.04708423574	4.0	4.0	0.0	0.0
3254	US-Ne2	21	2017	41.1649	-96.4701	301.0786258125	289.2229861625	303.77983855	1.42258065185	54.0331896525	12.7009698275	356.035136	5.964863999999977	0.05411602796	0.1026453659	0.1197449093	0.03211991658	0.461604975	0.05016256736	0.04438655068	0.0965127615	0.0386669854	3.993913275	4.0	0.0	0.0
3255	US-Ne2	21	2018	41.1649	-96.4701	252.8697558375	291.57459638750004	301.483466725	1.0725403177125	50.55894396875	11.0735991375	356.035136	5.964863999999977	0.03182277275	0.03995638856	0.15710804	0.03630172136	0.5337457677	0.04483356295	0.0422034547	0.06801029702	0.04597999116	3.872184846	4.0	0.0	0.0
3256	US-Ne2	21	2019	41.1649	-96.4701	255.36088412499998	289.20604963750003	299.2072542125	0.78197581225	56.84202586	15.870797415625	356.035136	5.964863999999977	0.04222843762	0.1003053048	0.1044528287	0.03057900127	0.5465721419	0.03728573132	0.04466136505	0.0568380987	0.03703821923	3.836212567	4.0	0.0	0.0
3257	US-Ne2	21	2020	41.1649	-96.4701	275.7016111125	291.9181459375	302.92015960000003	1.3198387087125	50.496120687499996	12.680280173	356.035136	5.964863999999977	0.0366447242	0.04500254643	0.1412819496	0.03414369133	0.5101554664	0.0446208145	0.04270211592	0.09912418244	0.04628512462	4.162264002	4.0	0.0	0.0
3258	US-Ne2	21	2021	41.1649	-96.4701	309.6572579375	291.02741855	305.3116948375	1.743669368	51.59439655125	12.19256465375	356.035136	5.964863999999977	0.07341407245	0.1285734587	0.07415167487	0.02846849685	0.5225837431	0.03587198325	0.04506616517	0.04937076369	0.04246022432	4.0	4.0	0.0	0.0
3259	US-Ne2	22	2016	41.1649	-96.4701	298.873387925	292.37984032500003	303.3943503375	1.23153226475	56.7145474125	14.547844829999999	356.035136	5.964863999999977	0.03399920774	0.06117182033	0.1345667359	0.03786172241	0.4824729932	0.06311609979	0.04039802808	0.09928915256	0.04708423574	4.0	4.0	0.0	0.0
