,index,NAME,result,year,0,1,2,3,4,5,6,7,8,9,10
82,82,Sutter,"[{""change"":0,""sum"":1.544322497860443E9},{""change"":1,""sum"":7366184.829956055},{""change"":2,""sum"":3562517.163734436},{""change"":3,""sum"":77537.00770568848},{""change"":4,""sum"":8531971.296104431},{""change"":5,""sum"":2211575.4167099},{""change"":6,""sum"":1678479.6530456543},{""change"":7,""sum"":1452997.0520706177},{""change"":8,""sum"":162080.3392868042},{""change"":9,""sum"":5568189.974761963},{""change"":10,""sum"":1054093.247756958}]",2018,1544322497.860443,7366184.829956055,3562517.163734436,77537.00770568848,8531971.296104431,2211575.4167099,1678479.6530456543,1452997.0520706177,162080.3392868042,5568189.974761963,1054093.247756958
83,83,Tehama,"[{""change"":0,""sum"":7.573759287089653E9},{""change"":1,""sum"":1.3301487076972961E7},{""change"":2,""sum"":1.1839643587532043E7},{""change"":3,""sum"":1901.3254165649414},{""change"":4,""sum"":4677970.028404236},{""change"":5,""sum"":8767550.434158325},{""change"":6,""sum"":1.0440901040534973E7},{""change"":7,""sum"":2.875307930883789E7},{""change"":8,""sum"":40029.33248138428},{""change"":9,""sum"":3681897.638305664},{""change"":10,""sum"":1.6729905241516113E7}]",2018,7573759287.089653,13301487.076972961,11839643.587532043,1901.3254165649414,4677970.028404236,8767550.434158325,10440901.040534973,28753079.30883789,40029.33248138428,3681897.638305664,16729905.241516113
84,84,Trinity,"[{""change"":0,""sum"":8.190395085758865E9},{""change"":1,""sum"":7.42478948709259E7},{""change"":2,""sum"":1312616.4751663208},{""change"":4,""sum"":40532.15189361572},{""change"":5,""sum"":7231432.77646637},{""change"":6,""sum"":2.5904058957099915E7},{""change"":7,""sum"":440948.03704071045},{""change"":8,""sum"":6304.919464111328},{""change"":9,""sum"":82164.72214508057},{""change"":10,""sum"":7993524.346046448}]",2018,8190395085.758865,74247894.8709259,1312616.4751663208,,40532.15189361572,7231432.77646637,25904058.957099915,440948.03704071045,6304.919464111328,82164.72214508057,7993524.346046448
85,85,Tuolumne,"[{""change"":0,""sum"":5.871469459397224E9},{""change"":1,""sum"":4501732.636116028},{""change"":2,""sum"":1152938.9840927124},{""change"":4,""sum"":108715.78147125244},{""change"":5,""sum"":4445638.319969177},{""change"":6,""sum"":2991888.225692749},{""change"":7,""sum"":2342319.7837371826},{""change"":9,""sum"":29883.7022857666},{""change"":10,""sum"":3757840.8511276245}]",2018,5871469459.397224,4501732.636116028,1152938.9840927124,,108715.78147125244,4445638.319969177,2991888.225692749,2342319.7837371826,,29883.7022857666,3757840.8511276245
86,86,Yolo,"[{""change"":0,""sum"":2.540322789408493E9},{""change"":1,""sum"":7451226.037910461},{""change"":2,""sum"":3795150.1226882935},{""change"":3,""sum"":419024.97551727295},{""change"":4,""sum"":1.0723095298873901E7},{""change"":5,""sum"":3898104.369544983},{""change"":6,""sum"":4340685.47328949},{""change"":7,""sum"":5.9472084910102844E7},{""change"":8,""sum"":484838.4968032837},{""change"":9,""sum"":8389414.990074158},{""change"":10,""sum"":1.1642603292747498E7}]",2018,2540322789.408493,7451226.037910461,3795150.1226882935,419024.97551727295,10723095.298873901,3898104.369544983,4340685.47328949,59472084.910102844,484838.4968032837,8389414.990074158,11642603.292747498
87,87,Yuba,"[{""change"":0,""sum"":1.635429293665001E9},{""change"":1,""sum"":8694148.256072998},{""change"":2,""sum"":7779761.404876709},{""change"":3,""sum"":43717.511085510254},{""change"":4,""sum"":3010598.160964966},{""change"":5,""sum"":3074458.300376892},{""change"":6,""sum"":2862878.711791992},{""change"":7,""sum"":2363579.5908050537},{""change"":8,""sum"":122749.15193939209},{""change"":9,""sum"":1856954.940940857},{""change"":10,""sum"":2729541.1018981934}]",2018,1635429293.665001,8694148.256072998,7779761.404876709,43717.511085510254,3010598.160964966,3074458.300376892,2862878.711791992,2363579.5908050537,122749.15193939209,1856954.940940857,2729541.1018981934
88,88,Del Norte,"[{""change"":0,""sum"":2.6186148254443436E9},{""change"":1,""sum"":2243658.126426697},{""change"":2,""sum"":106260.58811187744},{""change"":3,""sum"":12807.17904663086},{""change"":4,""sum"":97355.22382354736},{""change"":5,""sum"":1692474.0314483643},{""change"":6,""sum"":2116616.5045166016},{""change"":7,""sum"":231131.7278366089},{""change"":8,""sum"":21512.057876586914},{""change"":9,""sum"":63035.76176452637},{""change"":10,""sum"":217825.16605377197}]",2019,2618614825.4443436,2243658.126426697,106260.58811187744,12807.17904663086,97355.22382354736,1692474.0314483643,2116616.5045166016,231131.7278366089,21512.057876586914,63035.76176452637,217825.16605377197
89,89,Humboldt,"[{""change"":0,""sum"":9.162081791805122E9},{""change"":1,""sum"":2.8069528951324463E7},{""change"":2,""sum"":1537462.53540802},{""change"":3,""sum"":15710.69351196289},{""change"":4,""sum"":291475.964302063},{""change"":5,""sum"":5075313.065734863},{""change"":6,""sum"":2.5261164795791626E7},{""change"":7,""sum"":4.546402445876312E7},{""change"":8,""sum"":8304.516441345215},{""change"":9,""sum"":1904063.4368362427},{""change"":10,""sum"":1.584088169026184E7}]",2019,9162081791.805122,28069528.951324463,1537462.53540802,15710.69351196289,291475.964302063,5075313.065734863,25261164.795791626,45464024.45876312,8304.516441345215,1904063.4368362427,15840881.69026184
90,90,Modoc,"[{""change"":0,""sum"":1.0612359459557182E10},{""change"":1,""sum"":2.207425131046295E7},{""change"":2,""sum"":1565369.9411315918},{""change"":3,""sum"":6514255.8253479},{""change"":4,""sum"":5.2877806709877014E7},{""change"":5,""sum"":4.719588683823395E7},{""change"":6,""sum"":8018198.728096008},{""change"":7,""sum"":3199951.0440826416},{""change"":8,""sum"":1.1823728662528992E7},{""change"":9,""sum"":9.754028551802826E7},{""change"":10,""sum"":2.3612206863883972E7}]",2019,10612359459.557182,22074251.31046295,1565369.9411315918,6514255.8253479,52877806.709877014,47195886.83823395,8018198.728096008,3199951.0440826416,11823728.662528992,97540285.51802826,23612206.863883972
91,91,Siskiyou,"[{""change"":0,""sum"":1.6149949719232674E10},{""change"":1,""sum"":5.964515206743622E7},{""change"":2,""sum"":4448272.297134399},{""change"":3,""sum"":7300430.52759552},{""change"":4,""sum"":9.946168208130646E7},{""change"":5,""sum"":6.979041290287018E7},{""change"":6,""sum"":1.9083295014923096E7},{""change"":7,""sum"":4766161.797294617},{""change"":8,""sum"":1942533.3507843018},{""change"":9,""sum"":8818948.887832642},{""change"":10,""sum"":1.44519341950531E7}]",2019,16149949719.232674,59645152.06743622,4448272.297134399,7300430.52759552,99461682.08130646,69790412.90287018,19083295.014923096,4766161.797294617,1942533.3507843018,8818948.887832642,14451934.1950531
92,92,Alameda,"[{""change"":0,""sum"":1.901436221239067E9},{""change"":1,""sum"":2002793.2758712769},{""change"":2,""sum"":4195957.719596863},{""change"":3,""sum"":89154.4227142334},{""change"":4,""sum"":1377551.1223449707},{""change"":5,""sum"":2100318.3091812134},{""change"":6,""sum"":5264725.365074158},{""change"":7,""sum"":3894710.09249115},{""change"":8,""sum"":41825.22401428223},{""change"":9,""sum"":2158997.7042007446},{""change"":10,""sum"":2517106.63041687}]",2019,1901436221.239067,2002793.2758712769,4195957.719596863,89154.4227142334,1377551.1223449707,2100318.3091812134,5264725.365074158,3894710.09249115,41825.22401428223,2158997.7042007446,2517106.63041687
93,93,Alpine,"[{""change"":0,""sum"":1.922946206438202E9},{""change"":1,""sum"":88802.39907073975},{""change"":2,""sum"":399.5511474609375},{""change"":3,""sum"":6691.799125671387},{""change"":4,""sum"":486651.7446899414},{""change"":5,""sum"":794875.540512085},{""change"":6,""sum"":13384.9058303833},{""change"":7,""sum"":16580.483642578125},{""change"":8,""sum"":898.8979415893555},{""change"":9,""sum"":185583.76359558105},{""change"":10,""sum"":306440.08419036865}]",2019,1922946206.438202,88802.39907073975,399.5511474609375,6691.799125671387,486651.7446899414,794875.540512085,13384.9058303833,16580.483642578125,898.8979415893555,185583.76359558105,306440.08419036865
94,94,Amador,"[{""change"":0,""sum"":1.5522408735959854E9},{""change"":1,""sum"":3309163.269805908},{""change"":2,""sum"":4277853.934646606},{""change"":3,""sum"":4600.013465881348},{""change"":4,""sum"":440703.32259368896},{""change"":5,""sum"":3291718.0418777466},{""change"":6,""sum"":2495504.438484192},{""change"":7,""sum"":1580182.7112350464},{""change"":8,""sum"":31199.235954284668},{""change"":9,""sum"":111895.8406906128},{""change"":10,""sum"":1625659.183380127}]",2019,1552240873.5959854,3309163.269805908,4277853.934646606,4600.013465881348,440703.32259368896,3291718.0418777466,2495504.438484192,1580182.7112350464,31199.235954284668,111895.8406906128,1625659.183380127
95,95,Butte,"[{""change"":0,""sum"":4.2285240772747116E9},{""change"":1,""sum"":1.38925304609375E7},{""change"":2,""sum"":1.2109702179656982E7},{""change"":3,""sum"":591513.0091094971},{""change"":4,""sum"":1.831922992037964E7},{""change"":5,""sum"":1.5842760212814331E7},{""change"":6,""sum"":2.7107893261756897E7},{""change"":7,""sum"":6803027.836517334},{""change"":8,""sum"":65234.03480529785},{""change"":9,""sum"":4730001.2629470825},{""change"":10,""sum"":1.5787631638191223E7}]",2019,4228524077.2747116,13892530.4609375,12109702.179656982,591513.0091094971,18319229.92037964,15842760.212814331,27107893.261756897,6803027.836517334,65234.03480529785,4730001.2629470825,15787631.638191223
96,96,Calaveras,"[{""change"":0,""sum"":2.6667574965970383E9},{""change"":1,""sum"":3864384.17754364},{""change"":2,""sum"":2795996.258293152},{""change"":3,""sum"":2899.9353561401367},{""change"":4,""sum"":197782.56943511963},{""change"":5,""sum"":2599698.9535369873},{""change"":6,""sum"":3083939.9732894897},{""change"":7,""sum"":2614571.462020874},{""change"":9,""sum"":91888.14281463623},{""change"":10,""sum"":3612141.495262146}]",2019,2666757496.5970383,3864384.17754364,2795996.258293152,2899.9353561401367,197782.56943511963,2599698.9535369873,3083939.9732894897,2614571.462020874,,91888.14281463623,3612141.495262146
97,97,Colusa,"[{""change"":0,""sum"":2.943169549661186E9},{""change"":1,""sum"":2772862.5593719482},{""change"":2,""sum"":7289382.274909973},{""change"":3,""sum"":910184.3024749756},{""change"":4,""sum"":1.8480546759422302E7},{""change"":5,""sum"":3726493.6035232544},{""change"":6,""sum"":4430068.763580322},{""change"":7,""sum"":1766080.0735931396},{""change"":8,""sum"":153698.40312957764},{""change"":9,""sum"":4358971.9247665405},{""change"":10,""sum"":7894458.016136169}]",2019,2943169549.661186,2772862.5593719482,7289382.274909973,910184.3024749756,18480546.759422302,3726493.6035232544,4430068.763580322,1766080.0735931396,153698.40312957764,4358971.9247665405,7894458.016136169
98,98,Contra Costa,"[{""change"":0,""sum"":1.8772072219911957E9},{""change"":1,""sum"":4462158.784919739},{""change"":2,""sum"":3147959.328552246},{""change"":3,""sum"":735733.969795227},{""change"":4,""sum"":4953930.897506714},{""change"":5,""sum"":2713676.426551819},{""change"":6,""sum"":1.1774318469490051E7},{""change"":7,""sum"":5449567.579421997},{""change"":8,""sum"":259927.03596496582},{""change"":9,""sum"":3939685.754501343},{""change"":10,""sum"":3969193.2855148315}]",2019,1877207221.9911957,4462158.784919739,3147959.328552246,735733.969795227,4953930.897506714,2713676.426551819,11774318.469490051,5449567.579421997,259927.03596496582,3939685.754501343,3969193.2855148315
99,99,El Dorado,"[{""change"":0,""sum"":4.593861934717758E9},{""change"":1,""sum"":7088075.502700806},{""change"":2,""sum"":3574684.4485549927},{""change"":3,""sum"":41903.81562805176},{""change"":4,""sum"":506626.05348968506},{""change"":5,""sum"":4934174.270492554},{""change"":6,""sum"":9235918.799591064},{""change"":7,""sum"":1799408.9671554565},{""change"":9,""sum"":276701.64987945557},{""change"":10,""sum"":5289964.503143311}]",2019,4593861934.717758,7088075.502700806,3574684.4485549927,41903.81562805176,506626.05348968506,4934174.270492554,9235918.799591064,1799408.9671554565,,276701.64987945557,5289964.503143311
100,100,Glenn,"[{""change"":0,""sum"":3.3641849001621094E9},{""change"":1,""sum"":3501818.2909088135},{""change"":2,""sum"":3.456272967855835E7},{""change"":3,""sum"":68843.54769897461},{""change"":4,""sum"":1.0667845989898682E7},{""change"":5,""sum"":5098665.24356842},{""change"":6,""sum"":6288992.1697387695},{""change"":7,""sum"":3122453.940475464},{""change"":8,""sum"":35723.87935638428},{""change"":9,""sum"":4438568.3712768555},{""change"":10,""sum"":4876270.267280579}]",2019,3364184900.1621094,3501818.2909088135,34562729.67855835,68843.54769897461,10667845.989898682,5098665.24356842,6288992.1697387695,3122453.940475464,35723.87935638428,4438568.3712768555,4876270.267280579
101,101,Lake,"[{""change"":0,""sum"":3.391536860810875E9},{""change"":1,""sum"":2457434.262245178},{""change"":2,""sum"":5232076.30745697},{""change"":3,""sum"":365386.6433944702},{""change"":4,""sum"":1978858.683921814},{""change"":5,""sum"":1.333552222579956E7},{""change"":6,""sum"":1.2450134815376282E7},{""change"":7,""sum"":2386469.9307785034},{""change"":8,""sum"":86668.65995788574},{""change"":9,""sum"":1025702.099029541},{""change"":10,""sum"":1.2339794302444458E7}]",2019,3391536860.810875,2457434.262245178,5232076.30745697,365386.6433944702,1978858.683921814,13335522.22579956,12450134.815376282,2386469.9307785034,86668.65995788574,1025702.099029541,12339794.302444458
102,102,Lassen,"[{""change"":0,""sum"":1.1903525334457184E10},{""change"":1,""sum"":3385261.295982361},{""change"":2,""sum"":1017926.7750701904},{""change"":3,""sum"":2623588.927207947},{""change"":4,""sum"":6.307687217313385E7},{""change"":5,""sum"":2.5241811410209656E7},{""change"":6,""sum"":4145524.8447036743},{""change"":7,""sum"":6311767.80847168},{""change"":8,""sum"":2739014.142341614},{""change"":9,""sum"":1.3950422048976135E8},{""change"":10,""sum"":7.34555346546402E7}]",2019,11903525334.457184,3385261.295982361,1017926.7750701904,2623588.927207947,63076872.17313385,25241811.410209656,4145524.8447036743,6311767.80847168,2739014.142341614,139504220.48976135,73455534.6546402
103,103,Madera,"[{""change"":0,""sum"":5.473903704220528E9},{""change"":1,""sum"":1.8559584645233154E7},{""change"":2,""sum"":6840634.854354858},{""change"":3,""sum"":59562.05924987793},{""change"":4,""sum"":4.642833931594849E7},{""change"":5,""sum"":7555303.142669678},{""change"":6,""sum"":5908417.0528793335},{""change"":7,""sum"":2293332.1593933105},{""change"":8,""sum"":57950.01268005371},{""change"":9,""sum"":1.0993512188789368E7},{""change"":10,""sum"":4456378.455718994}]",2019,5473903704.220528,18559584.645233154,6840634.854354858,59562.05924987793,46428339.31594849,7555303.142669678,5908417.0528793335,2293332.1593933105,57950.01268005371,10993512.188789368,4456378.455718994
104,104,Marin,"[{""change"":0,""sum"":1.3421060316887817E9},{""change"":1,""sum"":2119732.5441207886},{""change"":2,""sum"":1297998.572128296},{""change"":3,""sum"":261398.79843902588},{""change"":4,""sum"":867061.6857147217},{""change"":5,""sum"":2791036.430961609},{""change"":6,""sum"":6713910.660949707},{""change"":7,""sum"":1408201.0559310913},{""change"":8,""sum"":307634.2250061035},{""change"":9,""sum"":163425.79064178467},{""change"":10,""sum"":1889753.076538086}]",2019,1342106031.6887817,2119732.5441207886,1297998.572128296,261398.79843902588,867061.6857147217,2791036.430961609,6713910.660949707,1408201.0559310913,307634.2250061035,163425.79064178467,1889753.076538086
105,105,Mariposa,"[{""change"":0,""sum"":3.7476302898648987E9},{""change"":1,""sum"":1.2527371075256348E7},{""change"":2,""sum"":4807417.40663147},{""change"":3,""sum"":3995.3435440063477},{""change"":4,""sum"":64144.24523162842},{""change"":5,""sum"":8637698.428825378},{""change"":6,""sum"":2546830.2461013794},{""change"":7,""sum"":6170710.6320877075},{""change"":8,""sum"":499.62939453125},{""change"":9,""sum"":249234.89823150635},{""change"":10,""sum"":6048142.504135132}]",2019,3747630289.8648987,12527371.075256348,4807417.40663147,3995.3435440063477,64144.24523162842,8637698.428825378,2546830.2461013794,6170710.6320877075,499.62939453125,249234.89823150635,6048142.504135132
106,106,Mendocino,"[{""change"":0,""sum"":9.002795776350975E9},{""change"":1,""sum"":5.532207872169495E7},{""change"":2,""sum"":6818297.079856873},{""change"":3,""sum"":114989.57876586914},{""change"":4,""sum"":1699939.7233886719},{""change"":5,""sum"":1.76930674998703E7},{""change"":6,""sum"":5227977.8676223755},{""change"":7,""sum"":1730457.5214309692},{""change"":8,""sum"":526117.832824707},{""change"":9,""sum"":528314.9265899658},{""change"":10,""sum"":5611066.181236267}]",2019,9002795776.350975,55322078.72169495,6818297.079856873,114989.57876586914,1699939.7233886719,17693067.4998703,5227977.8676223755,1730457.5214309692,526117.832824707,528314.9265899658,5611066.181236267
107,107,Merced,"[{""change"":0,""sum"":5.017616642640381E9},{""change"":1,""sum"":3660434.318435669},{""change"":2,""sum"":9122714.814163208},{""change"":3,""sum"":227866.80981445312},{""change"":4,""sum"":3.704797858004761E7},{""change"":5,""sum"":3802369.1062545776},{""change"":6,""sum"":7149080.518669128},{""change"":7,""sum"":1.0761700665840149E7},{""change"":8,""sum"":687108.1052856445},{""change"":9,""sum"":2.9247566884803772E7},{""change"":10,""sum"":4996748.332992554}]",2019,5017616642.640381,3660434.318435669,9122714.814163208,227866.80981445312,37047978.58004761,3802369.1062545776,7149080.518669128,10761700.665840149,687108.1052856445,29247566.884803772,4996748.332992554
108,108,Mono,"[{""change"":0,""sum"":7.994716646013199E9},{""change"":1,""sum"":86038.12568664551},{""change"":2,""sum"":32549.615020751953},{""change"":3,""sum"":110122.92347717285},{""change"":4,""sum"":7284684.272323608},{""change"":5,""sum"":8362545.070991516},{""change"":6,""sum"":314430.2019805908},{""change"":7,""sum"":43099.460678100586},{""change"":8,""sum"":133738.70683288574},{""change"":9,""sum"":7.971812146083832E7},{""change"":10,""sum"":2.0746119077545166E7}]",2019,7994716646.013199,86038.12568664551,32549.615020751953,110122.92347717285,7284684.272323608,8362545.070991516,314430.2019805908,43099.460678100586,133738.70683288574,79718121.46083832,20746119.077545166
109,109,Monterey,"[{""change"":0,""sum"":8.410058509071678E9},{""change"":1,""sum"":6569125.448608398},{""change"":2,""sum"":9221834.896583557},{""change"":3,""sum"":47607.907165527344},{""change"":4,""sum"":3.0067035392852783E7},{""change"":5,""sum"":8058446.962661743},{""change"":6,""sum"":1.188901740573883E7},{""change"":7,""sum"":6.353344711882782E7},{""change"":8,""sum"":335053.2730331421},{""change"":9,""sum"":2.9894540893798828E7},{""change"":10,""sum"":1.436718900743866E7}]",2019,8410058509.071678,6569125.448608398,9221834.896583557,47607.907165527344,30067035.392852783,8058446.962661743,11889017.40573883,63533447.11882782,335053.2730331421,29894540.893798828,14367189.00743866
110,110,Napa,"[{""change"":0,""sum"":2.011889724875122E9},{""change"":1,""sum"":3157561.0250167847},{""change"":2,""sum"":3632105.734664917},{""change"":3,""sum"":332235.2254867554},{""change"":4,""sum"":6195987.268753052},{""change"":5,""sum"":5571365.414253235},{""change"":6,""sum"":4698960.536987305},{""change"":7,""sum"":2322634.6625671387},{""change"":8,""sum"":51436.27487182617},{""change"":9,""sum"":869221.1641998291},{""change"":10,""sum"":3676910.7315216064}]",2019,2011889724.875122,3157561.0250167847,3632105.734664917,332235.2254867554,6195987.268753052,5571365.414253235,4698960.536987305,2322634.6625671387,51436.27487182617,869221.1641998291,3676910.7315216064
111,111,Nevada,"[{""change"":0,""sum"":2.5067404956070786E9},{""change"":1,""sum"":4567374.162223816},{""change"":2,""sum"":639500.9747772217},{""change"":4,""sum"":27197.748985290527},{""change"":5,""sum"":1971103.1029510498},{""change"":6,""sum"":5319560.948143005},{""change"":7,""sum"":750934.296836853},{""change"":9,""sum"":41002.18361663818},{""change"":10,""sum"":2069545.3283081055}]",2019,2506740495.6070786,4567374.162223816,639500.9747772217,,27197.748985290527,1971103.1029510498,5319560.948143005,750934.296836853,,41002.18361663818,2069545.3283081055
112,112,Placer,"[{""change"":0,""sum"":3.8342398357298126E9},{""change"":1,""sum"":9506304.174301147},{""change"":2,""sum"":1.3323187129936218E7},{""change"":3,""sum"":40412.67472076416},{""change"":4,""sum"":3739364.5204467773},{""change"":5,""sum"":7315104.429885864},{""change"":6,""sum"":1.3744414870414734E7},{""change"":7,""sum"":3350241.241279602},{""change"":8,""sum"":70421.81571960449},{""change"":9,""sum"":1512026.13306427},{""change"":10,""sum"":3975226.3657302856}]",2019,3834239835.7298126,9506304.174301147,13323187.129936218,40412.67472076416,3739364.5204467773,7315104.429885864,13744414.870414734,3350241.241279602,70421.81571960449,1512026.13306427,3975226.3657302856
113,113,Plumas,"[{""change"":0,""sum"":6.761081958062218E9},{""change"":1,""sum"":1325708.3068618774},{""change"":2,""sum"":224901.7350616455},{""change"":3,""sum"":319690.0437850952},{""change"":4,""sum"":733596.5716781616},{""change"":5,""sum"":1373651.810585022},{""change"":6,""sum"":1310951.395072937},{""change"":7,""sum"":410201.6790161133},{""change"":8,""sum"":1141467.0496902466},{""change"":9,""sum"":73986.95490264893},{""change"":10,""sum"":818592.020614624}]",2019,6761081958.062218,1325708.3068618774,224901.7350616455,319690.0437850952,733596.5716781616,1373651.810585022,1310951.395072937,410201.6790161133,1141467.0496902466,73986.95490264893,818592.020614624
114,114,Sacramento,"[{""change"":0,""sum"":2.461245013704361E9},{""change"":1,""sum"":8070359.596878052},{""change"":2,""sum"":2.2175500265678406E7},{""change"":3,""sum"":587309.2724304199},{""change"":4,""sum"":1.632270908342743E7},{""change"":5,""sum"":1.3737034248336792E7},{""change"":6,""sum"":6292423.652893066},{""change"":7,""sum"":5335991.55619812},{""change"":8,""sum"":75026.79946136475},{""change"":9,""sum"":7635130.171112061},{""change"":10,""sum"":5313612.025810242}]",2019,2461245013.704361,8070359.596878052,22175500.265678406,587309.2724304199,16322709.08342743,13737034.248336792,6292423.652893066,5335991.55619812,75026.79946136475,7635130.171112061,5313612.025810242
115,115,San Benito,"[{""change"":0,""sum"":3.5306457431210556E9},{""change"":1,""sum"":1402891.2186965942},{""change"":2,""sum"":3550682.41456604},{""change"":3,""sum"":25209.506385803223},{""change"":4,""sum"":5950629.137672424},{""change"":5,""sum"":3527787.2105636597},{""change"":6,""sum"":2940309.1373672485},{""change"":7,""sum"":1.931190222466278E7},{""change"":8,""sum"":37009.88776397705},{""change"":9,""sum"":6260944.984146118},{""change"":10,""sum"":2.7663574809906006E7}]",2019,3530645743.1210556,1402891.2186965942,3550682.41456604,25209.506385803223,5950629.137672424,3527787.2105636597,2940309.1373672485,19311902.22466278,37009.88776397705,6260944.984146118,27663574.809906006
116,116,San Francisco,"[{""change"":0,""sum"":1.2080100176067352E8},{""change"":1,""sum"":213959.27741241455},{""change"":2,""sum"":32724.202224731445},{""change"":4,""sum"":43932.60711669922},{""change"":5,""sum"":27320.13893890381},{""change"":6,""sum"":654386.5438461304},{""change"":7,""sum"":83761.90341949463},{""change"":8,""sum"":2201.657028198242},{""change"":9,""sum"":159416.75439453125},{""change"":10,""sum"":283809.06899261475}]",2019,120801001.76067352,213959.27741241455,32724.202224731445,,43932.60711669922,27320.13893890381,654386.5438461304,83761.90341949463,2201.657028198242,159416.75439453125,283809.06899261475
117,117,San Joaquin,"[{""change"":0,""sum"":3.5505410090391464E9},{""change"":1,""sum"":8713566.07926941},{""change"":2,""sum"":1.5050283009918213E7},{""change"":3,""sum"":84724.05261993408},{""change"":4,""sum"":6.661190673857117E7},{""change"":5,""sum"":5320378.091926575},{""change"":6,""sum"":1.8091004680725098E7},{""change"":7,""sum"":4501180.062110901},{""change"":8,""sum"":331419.0973739624},{""change"":9,""sum"":1.7604543153266907E7},{""change"":10,""sum"":7878691.88608551}]",2019,3550541009.0391464,8713566.07926941,15050283.009918213,84724.05261993408,66611906.73857117,5320378.091926575,18091004.680725098,4501180.062110901,331419.0973739624,17604543.153266907,7878691.88608551
118,118,San Mateo,"[{""change"":0,""sum"":1.1591222749122925E9},{""change"":1,""sum"":6257918.396728516},{""change"":2,""sum"":777660.9153289795},{""change"":3,""sum"":12408.554656982422},{""change"":4,""sum"":371169.087020874},{""change"":5,""sum"":1350363.3857955933},{""change"":6,""sum"":4448608.153144836},{""change"":7,""sum"":854714.1949157715},{""change"":8,""sum"":24916.96612548828},{""change"":9,""sum"":299615.6996154785},{""change"":10,""sum"":1029441.7751922607}]",2019,1159122274.9122925,6257918.396728516,777660.9153289795,12408.554656982422,371169.087020874,1350363.3857955933,4448608.153144836,854714.1949157715,24916.96612548828,299615.6996154785,1029441.7751922607
119,119,Santa Clara,"[{""change"":0,""sum"":3.3310502449943314E9},{""change"":1,""sum"":6535078.870223999},{""change"":2,""sum"":2426680.944076538},{""change"":3,""sum"":69638.83240509033},{""change"":4,""sum"":3794678.170036316},{""change"":5,""sum"":2197185.8221206665},{""change"":6,""sum"":7801294.721084595},{""change"":7,""sum"":2829260.534347534},{""change"":8,""sum"":56836.30223083496},{""change"":9,""sum"":2536668.3310775757},{""change"":10,""sum"":1921370.4981536865}]",2019,3331050244.9943314,6535078.870223999,2426680.944076538,69638.83240509033,3794678.170036316,2197185.8221206665,7801294.721084595,2829260.534347534,56836.30223083496,2536668.3310775757,1921370.4981536865
120,120,Santa Cruz,"[{""change"":0,""sum"":1.1365137619472198E9},{""change"":1,""sum"":2731113.799217224},{""change"":2,""sum"":514279.8764190674},{""change"":3,""sum"":100.06600189208984},{""change"":4,""sum"":4540697.74546051},{""change"":5,""sum"":471455.2641983032},{""change"":6,""sum"":5455530.854393005},{""change"":7,""sum"":694878.3972396851},{""change"":8,""sum"":15508.193321228027},{""change"":9,""sum"":4050758.0951156616},{""change"":10,""sum"":766619.8702163696}]",2019,1136513761.9472198,2731113.799217224,514279.8764190674,100.06600189208984,4540697.74546051,471455.2641983032,5455530.854393005,694878.3972396851,15508.193321228027,4050758.0951156616,766619.8702163696
121,121,Shasta,"[{""change"":0,""sum"":9.826490348750542E9},{""change"":1,""sum"":2.2870728954864502E7},{""change"":2,""sum"":1.8811245186149597E7},{""change"":3,""sum"":1230969.3135147095},{""change"":4,""sum"":2360748.48323822},{""change"":5,""sum"":3.6276448654785156E7},{""change"":6,""sum"":2.292823467995453E7},{""change"":7,""sum"":8174787.104042053},{""change"":8,""sum"":364703.8611984253},{""change"":9,""sum"":2855958.095703125},{""change"":10,""sum"":2.2377371104179382E7}]",2019,9826490348.750542,22870728.954864502,18811245.186149597,1230969.3135147095,2360748.48323822,36276448.654785156,22928234.67995453,8174787.104042053,364703.8611984253,2855958.095703125,22377371.104179382
122,122,Sierra,"[{""change"":0,""sum"":2.4901411804270096E9},{""change"":1,""sum"":123779.45281219482},{""change"":2,""sum"":599.9949417114258},{""change"":3,""sum"":5395.832221984863},{""change"":4,""sum"":647012.1753768921},{""change"":5,""sum"":470439.11350250244},{""change"":6,""sum"":188663.3877105713},{""change"":7,""sum"":159289.5835647583},{""change"":8,""sum"":1299.1665649414062},{""change"":9,""sum"":105732.18384552002},{""change"":10,""sum"":153297.97677612305}]",2019,2490141180.4270096,123779.45281219482,599.9949417114258,5395.832221984863,647012.1753768921,470439.11350250244,188663.3877105713,159289.5835647583,1299.1665649414062,105732.18384552002,153297.97677612305
123,123,Solano,"[{""change"":0,""sum"":2.14270259602359E9},{""change"":1,""sum"":4408899.470451355},{""change"":2,""sum"":6199474.885040283},{""change"":3,""sum"":1398719.071899414},{""change"":4,""sum"":1.2503321552772522E7},{""change"":5,""sum"":5931216.129264832},{""change"":6,""sum"":7894492.774200439},{""change"":7,""sum"":6376585.994766235},{""change"":8,""sum"":746842.9346694946},{""change"":9,""sum"":3027341.6808624268},{""change"":10,""sum"":6057030.673271179}]",2019,2142702596.02359,4408899.470451355,6199474.885040283,1398719.071899414,12503321.552772522,5931216.129264832,7894492.774200439,6376585.994766235,746842.9346694946,3027341.6808624268,6057030.673271179
